id;time_start;time_end;act;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11;objective
956;16/02/2004;1/05/2005;func_000;cat_2;cat_04;cat_204;cat_1;cat_01;cat_1;cat_3;0.44;1;0.58;0.2648314;0.499846395
956;24/12/2002;16/02/2004;func_025;cat_2;cat_04;cat_204;cat_1;cat_01;cat_1;cat_2;0.68;0.8;0.67;0.3441503;0.476348873
956;24/12/2002;24/12/2002;func_027;cat_2;cat_04;cat_204;cat_1;cat_01;cat_1;cat_3;0.44;1;0.58;0.2648314;0.027714801
1075;11/12/2004;22/04/2006;func_000;cat_3;cat_16;cat_301;cat_2;cat_01;cat_4;cat_5;0.04;0.9;0.33;0.1735961;0.559745438
1075;9/04/2003;11/01/2004;func_043;cat_3;cat_16;cat_301;cat_2;cat_01;cat_4;cat_5;0.16;0.9;0.42;0.1909503;0.326704438
1075;22/04/2006;4/07/2007;func_166;cat_3;cat_16;cat_301;cat_2;cat_01;cat_4;cat_5;0.04;0.9;0.33;0.1735961;0.497862727
1075;11/01/2004;11/12/2004;func_187;cat_3;cat_16;cat_301;cat_2;cat_01;cat_4;cat_5;0.28;0.9;0.42;0.2067575;0.386337337
860;27/11/2005;16/02/2007;func_000;cat_7;cat_04;cat_165;cat_1;cat_01;cat_4;cat_2;0.12;0.8;0.42;0.2118098;0.506330629
860;5/01/2004;5/05/2004;func_093;cat_7;cat_04;cat_165;cat_1;cat_01;cat_4;cat_2;0.16;0.8;0.42;0.2127203;0.194453277
860;16/02/2007;21/06/2007;func_189;cat_7;cat_04;cat_165;cat_1;cat_01;cat_4;cat_2;0.12;0.8;0.42;0.2118098;0.196690656
860;5/05/2004;27/11/2005;func_191;cat_7;cat_04;cat_165;cat_1;cat_01;cat_4;cat_2;0.16;0.8;0.42;0.2158203;0.628976962
170;14/11/2001;20/07/2004;func_000;cat_2;cat_04;cat_213;cat_2;cat_01;cat_4;cat_3;0.52;0.8;0.33;0.2103163;0.832841524
893;23/10/2004;23/02/2006;func_000;cat_6;cat_04;cat_168;cat_1;cat_01;cat_4;cat_2;0.2;1;0.58;0.239783;0.549460463
893;24/12/2002;28/04/2003;func_022;cat_6;cat_04;cat_168;cat_1;cat_01;cat_4;cat_2;0.2;1;0.58;0.239783;0.196613432
893;28/04/2003;24/11/2003;func_209;cat_6;cat_04;cat_168;cat_1;cat_01;cat_4;cat_2;0.24;1;0.67;0.2662732;0.264492337
893;24/11/2003;23/10/2004;func_220;cat_2;cat_04;cat_168;cat_1;cat_01;cat_4;cat_2;0.08;1;0.67;0.284785;0.385662712
833;2/04/2003;19/09/2003;func_041;cat_4;cat_01;cat_023;cat_2;cat_01;cat_1;cat_2;0.04;0.8;0.58;0.2695026;0.230414365
1194;18/11/2001;26/07/2003;func_000;cat_2;cat_09;cat_246;cat_2;cat_01;cat_4;cat_3;0.8;1;0.42;0.2457281;0.666513062
1152;26/07/2003;24/07/2004;func_000;cat_4;cat_09;cat_201;cat_1;cat_01;cat_1;cat_2;0.28;1;0.67;0.3366118;0.41771823
1152;29/04/2004;29/04/2004;func_125;cat_4;cat_09;cat_201;cat_1;cat_01;cat_1;cat_2;0.44;1;0.75;0.3916758;0.068622911
1152;27/10/2004;30/10/2004;func_143;cat_4;cat_09;cat_201;cat_1;cat_01;cat_1;cat_2;0.36;1;0.75;0.3695458;0.126545734
1152;29/04/2004;27/10/2004;func_210;cat_4;cat_09;cat_201;cat_1;cat_01;cat_1;cat_2;0.28;1;0.67;0.3366118;0.239731808
150;18/11/2001;1/02/2003;func_000;cat_7;cat_04;cat_203;cat_1;cat_01;cat_1;cat_2;0.36;1;0.67;0.3739876;0.499508191
419;18/08/2004;25/04/2006;func_000;cat_2;cat_09;cat_235;cat_2;cat_01;cat_4;cat_3;0.64;0.8;0.42;0.2218176;0.666234227
419;24/12/2002;18/08/2004;func_216;cat_2;cat_09;cat_235;cat_2;cat_01;cat_4;cat_3;0.64;0.8;0.42;0.2218176;0.65694435
64;22/11/2001;22/11/2001;func_000;cat_7;cat_04;cat_193;cat_1;cat_01;cat_1;cat_5;0;1;0.75;0.3099575;0.055419887
64;22/11/2001;30/04/2002;func_070;cat_7;cat_04;cat_193;cat_1;cat_01;cat_1;cat_5;0;1;0.75;0.3099575;0.221951691
64;8/07/2003;8/07/2003;func_070;cat_7;cat_04;cat_193;cat_1;cat_01;cat_1;cat_5;0.36;1;0.83;0.4215686;0.035191467
64;30/04/2002;8/07/2003;func_078;cat_7;cat_04;cat_193;cat_1;cat_01;cat_1;cat_5;0.04;1;0.75;0.3172418;0.494033474
612;28/12/2003;18/05/2005;func_216;cat_2;cat_09;cat_247;cat_2;cat_01;cat_4;cat_2;0.2;1;0.42;0.2238203;0.569271433
364;2/05/2005;7/01/2007;func_000;cat_2;cat_02;cat_128;cat_2;cat_01;cat_2;cat_2;0.52;1;0.33;0.199415;0.666513062
364;19/03/2004;29/07/2004;func_001;cat_2;cat_02;cat_128;cat_2;cat_01;cat_2;cat_2;0.64;1;0.33;0.2085948;0.201858134
364;29/07/2004;2/05/2005;func_157;cat_2;cat_02;cat_128;cat_2;cat_01;cat_2;cat_2;0.6;1;0.33;0.2062641;0.327600116
364;7/01/2007;2/10/2007;func_177;cat_2;cat_02;cat_128;cat_2;cat_01;cat_2;cat_2;0.52;1;0.33;0.199415;0.317896074
1150;9/11/2005;7/04/2007;func_000;cat_5;cat_02;cat_130;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.42;0.1851935;0.57575997
1150;12/06/2003;8/01/2004;func_011;cat_5;cat_02;cat_130;cat_2;cat_01;cat_4;cat_2;0.28;0.5;0.42;0.1932484;0.264492337
1150;8/01/2004;15/09/2004;func_038;cat_3;cat_02;cat_130;cat_2;cat_01;cat_4;cat_2;0.08;0.5;0.42;0.2003327;0.301406879
1150;24/12/2002;12/06/2003;func_186;cat_5;cat_02;cat_130;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.42;0.1851935;0.230566905
1150;15/09/2004;9/11/2005;func_187;cat_3;cat_02;cat_130;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.42;0.225583;0.478057267
760;26/11/2001;15/05/2002;func_000;cat_3;cat_02;cat_140;cat_2;cat_01;cat_2;cat_3;0.12;1;0.33;0.1841752;0.230566905
760;11/02/2003;6/03/2004;func_038;cat_3;cat_02;cat_140;cat_2;cat_01;cat_2;cat_3;0.24;1;0.42;0.2003327;0.44484955
760;15/05/2002;11/02/2003;func_162;cat_3;cat_02;cat_140;cat_2;cat_01;cat_2;cat_3;0.12;1;0.33;0.1841752;0.321572549
933;1/02/2007;1/03/2009;func_000;cat_2;cat_04;cat_220;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.33;0.1867118;0.759697646
933;6/11/2004;1/02/2007;func_177;cat_2;cat_04;cat_220;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.33;0.1867118;0.785629052
933;31/05/2004;6/11/2004;func_216;cat_2;cat_04;cat_220;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.42;0.1955203;0.221951691
1056;30/11/2001;7/01/2003;func_000;cat_7;cat_08;cat_387;cat_1;cat_01;cat_4;cat_2;0.04;1;0.58;0.2881451;0.459879067
1056;7/01/2003;9/09/2004;func_002;cat_7;cat_08;cat_387;cat_1;cat_01;cat_4;cat_2;0.04;1;0.58;0.2881451;0.663045517
946;11/12/2003;23/09/2004;func_184;cat_7;cat_04;cat_169;cat_1;cat_01;cat_4;cat_2;0.08;1;0.67;0.3743954;0.336698142
436;14/06/2003;18/01/2004;func_000;cat_7;cat_04;cat_169;cat_1;cat_01;cat_1;cat_2;0.04;0.9;0.67;0.3045235;0.270895566
436;14/06/2003;14/06/2003;func_209;cat_7;cat_04;cat_169;cat_1;cat_01;cat_1;cat_2;0.32;0.9;0.67;0.3586085;0.023712937
436;18/01/2004;16/03/2005;func_212;cat_7;cat_04;cat_169;cat_1;cat_01;cat_1;cat_2;0.04;0.9;0.67;0.3045235;0.481422508
767;3/12/2001;20/12/2002;func_000;cat_7;cat_04;cat_064;cat_2;cat_01;cat_4;cat_5;0.04;1;0.58;0.2454176;0.437562233
767;20/12/2002;23/08/2004;func_252;cat_7;cat_04;cat_064;cat_2;cat_01;cat_4;cat_5;0.04;1;0.58;0.2454176;0.663847753
227;13/04/2006;13/04/2006;func_000;cat_7;cat_04;cat_180;cat_1;cat_01;cat_1;cat_3;0;1;0.58;0.239783;0.027714801
227;23/08/2004;7/03/2005;func_101;cat_7;cat_04;cat_180;cat_1;cat_01;cat_1;cat_3;0;1;0.58;0.239783;0.252006222
227;7/03/2005;7/03/2005;func_108;cat_7;cat_04;cat_180;cat_1;cat_01;cat_1;cat_2;0.36;1;0.67;0.3464314;0.044384169
227;13/04/2006;13/04/2006;func_209;cat_7;cat_04;cat_180;cat_1;cat_01;cat_1;cat_2;0.28;1;0.67;0.3302373;0.126804862
227;7/03/2005;13/04/2006;func_212;cat_7;cat_04;cat_180;cat_1;cat_01;cat_1;cat_4;0.04;1;0.67;0.2662732;0.459036126
645;24/12/2002;15/08/2003;func_002;cat_7;cat_02;cat_127;cat_1;cat_01;cat_1;cat_2;0.04;1;0.67;0.3427758;0.285851027
645;24/12/2002;24/12/2002;func_046;cat_7;cat_02;cat_127;cat_1;cat_01;cat_1;cat_2;0;1;0.67;0.2975314;0.023712937
645;15/08/2003;9/06/2004;func_046;cat_7;cat_02;cat_127;cat_1;cat_01;cat_1;cat_2;0.2;1;0.67;0.3616092;0.348481426
101;11/11/2004;4/04/2005;func_175;cat_8;cat_04;cat_189;cat_2;cat_01;cat_4;cat_3;0;1;0.42;0.1797386;0.210719539
356;18/06/2004;24/09/2005;func_000;cat_4;cat_04;cat_386;cat_2;cat_01;cat_4;cat_4;0.32;0.8;0.42;0.2282072;0.524243537
356;24/09/2005;15/01/2007;func_105;cat_4;cat_04;cat_386;cat_2;cat_01;cat_4;cat_4;0.32;0.8;0.42;0.2282072;0.540120933
356;6/02/2004;18/06/2004;func_106;cat_4;cat_04;cat_386;cat_2;cat_01;cat_4;cat_4;0.32;0.8;0.5;0.2379085;0.201858134
257;12/04/2004;18/10/2004;func_000;cat_3;cat_16;cat_037;cat_2;cat_01;cat_2;cat_2;0.16;0.8;0.33;0.1683052;0.245979259
257;24/11/2005;11/07/2006;func_039;cat_3;cat_01;cat_037;cat_2;cat_01;cat_2;cat_2;0.28;0.8;0.33;0.1788569;0.281003955
257;18/10/2004;24/11/2005;func_162;cat_3;cat_16;cat_037;cat_2;cat_01;cat_2;cat_2;0.16;0.8;0.33;0.1683052;0.458728652
257;12/04/2004;12/04/2004;func_187;cat_3;cat_01;cat_037;cat_2;cat_01;cat_2;cat_2;0.44;0.8;0.42;0.2058765;0.111646763
587;29/06/2004;6/03/2006;func_000;cat_2;cat_09;cat_230;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.58;0.239783;0.666513062
587;5/05/2003;9/12/2003;func_002;cat_2;cat_09;cat_230;cat_2;cat_01;cat_4;cat_2;0.52;0.8;0.58;0.2565542;0.270895566
587;24/12/2002;5/05/2003;func_096;cat_2;cat_09;cat_230;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.58;0.239783;0.201679297
587;9/12/2003;29/06/2004;func_243;cat_2;cat_04;cat_230;cat_2;cat_01;cat_4;cat_2;0.56;0.8;0.67;0.2787333;0.258186294
24;6/12/2001;11/01/2002;func_000;cat_4;cat_04;cat_144;cat_2;cat_01;cat_1;cat_2;0.12;0.8;0.42;0.2127203;0.142702348
24;11/01/2002;29/11/2002;func_105;cat_4;cat_04;cat_144;cat_2;cat_01;cat_1;cat_2;0.12;0.8;0.42;0.2127203;0.373454267
24;29/11/2002;27/08/2003;func_227;cat_4;cat_04;cat_144;cat_2;cat_01;cat_1;cat_2;0.2;0.8;0.42;0.2286281;0.321572549
19;15/10/2003;22/03/2004;func_203;cat_7;cat_04;cat_234;cat_1;cat_01;cat_4;cat_2;0;1;0.83;0.6276392;0.221951691
543;23/02/2004;6/01/2005;func_039;cat_3;cat_06;cat_112;cat_2;cat_01;cat_4;cat_2;0;1;0.33;0.1503268;0.3685248
543;6/01/2005;14/07/2006;func_155;cat_3;cat_06;cat_112;cat_2;cat_01;cat_4;cat_2;0.16;1;0.33;0.1676824;0.614337288
586;2/05/2005;13/03/2006;func_177;cat_2;cat_16;cat_015;cat_2;cat_01;cat_1;cat_2;0.04;1;0.33;0.1981804;0.365679499
586;13/03/2006;16/05/2007;func_177;cat_2;cat_15;cat_015;cat_2;cat_01;cat_1;cat_2;0.12;1;0.33;0.1923529;0.487609931
290;24/06/2003;6/09/2004;func_000;cat_3;cat_02;cat_420;cat_1;cat_01;cat_1;cat_5;0.44;1;0.92;0.3991569;0.499846395
290;24/12/2002;24/06/2003;func_072;cat_2;cat_04;cat_420;cat_1;cat_01;cat_1;cat_4;0.12;1;0.83;0.4211065;0.239731808
290;24/06/2003;24/06/2003;func_074;cat_2;cat_04;cat_420;cat_1;cat_01;cat_1;cat_4;0.16;1;0.83;0.422917;0.032512335
290;24/12/2002;24/12/2002;func_199;cat_3;cat_02;cat_420;cat_1;cat_01;cat_1;cat_5;0.44;1;0.92;0.3991569;0.047704281
1005;6/09/2004;5/05/2006;func_000;cat_7;cat_04;cat_258;cat_1;cat_01;cat_4;cat_3;0.28;1;0.58;0.293966;0.659036521
1005;5/12/2004;13/05/2005;func_196;cat_2;cat_04;cat_258;cat_1;cat_01;cat_4;cat_3;0.04;1;0.58;0.2981699;0.221951691
1005;13/05/2005;31/05/2006;func_224;cat_7;cat_04;cat_258;cat_1;cat_01;cat_4;cat_3;0.28;1;0.58;0.293966;0.438241953
453;27/04/2006;2/01/2008;func_000;cat_2;cat_09;cat_254;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.3149268;0.666513062
453;7/06/2004;3/01/2005;func_060;cat_2;cat_04;cat_254;cat_1;cat_01;cat_4;cat_2;0.56;1;0.83;0.3921569;0.264492337
453;3/01/2005;27/04/2006;func_074;cat_2;cat_04;cat_254;cat_1;cat_01;cat_4;cat_2;0.72;1;0.83;0.4411765;0.54063814
453;31/12/2003;7/06/2004;func_114;cat_2;cat_09;cat_254;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.3149268;0.222086553
453;2/04/2003;4/08/2003;func_175;cat_2;cat_09;cat_254;cat_1;cat_01;cat_4;cat_2;0.48;1;0.75;0.3274144;0.196536393
453;4/08/2003;31/12/2003;func_182;cat_2;cat_04;cat_254;cat_1;cat_01;cat_4;cat_2;0.52;1;0.75;0.3461686;0.214252852
972;29/11/2004;27/02/2006;func_000;cat_2;cat_04;cat_166;cat_2;cat_01;cat_3;cat_2;0.24;0.8;0.33;0.1700222;0.515437259
972;2/11/2003;26/02/2004;func_039;cat_3;cat_04;cat_166;cat_2;cat_01;cat_3;cat_2;0;0.9;0.33;0.184366;0.190379603
972;26/02/2004;29/11/2004;func_155;cat_3;cat_04;cat_166;cat_2;cat_01;cat_3;cat_2;0.12;1;0.33;0.1996268;0.326704438
972;27/02/2006;30/11/2006;func_163;cat_2;cat_04;cat_166;cat_2;cat_01;cat_3;cat_2;0.24;0.8;0.33;0.1700222;0.326704438
972;10/08/2003;2/11/2003;func_189;cat_2;cat_04;cat_166;cat_2;cat_01;cat_3;cat_2;0.32;0.9;0.42;0.184366;0.170031476
1230;6/02/2004;25/12/2004;func_000;cat_7;cat_04;cat_166;cat_2;cat_01;cat_1;cat_2;0.16;0.8;0.5;0.2509216;0.373454267
1230;25/12/2004;10/01/2006;func_056;cat_7;cat_04;cat_166;cat_2;cat_01;cat_1;cat_2;0.16;0.8;0.5;0.2509216;0.435946911
1230;6/02/2004;6/02/2004;func_101;cat_7;cat_04;cat_166;cat_2;cat_01;cat_1;cat_2;0.36;0.8;0.58;0.2991255;0.047822639
1219;21/04/2004;6/04/2005;func_188;cat_7;cat_04;cat_194;cat_1;cat_01;cat_7;cat_2;0.2;1;0.42;0.225583;0.402819446
1219;15/10/2003;21/04/2004;func_191;cat_7;cat_04;cat_194;cat_1;cat_01;cat_7;cat_2;0.04;1;0.42;0.1910412;0.245979259
700;21/12/2001;21/12/2001;func_000;cat_4;cat_04;cat_197;cat_1;cat_01;cat_1;cat_2;0.32;1;0.83;0.4705882;0.025640114
1147;21/12/2001;18/04/2002;func_000;cat_2;cat_08;cat_395;cat_1;cat_01;cat_4;cat_2;0.12;1;0.58;0.2937209;0.19230678
536;18/04/2002;29/06/2003;func_000;cat_5;cat_02;cat_138;cat_2;cat_01;cat_7;cat_5;0.32;1;0.67;0.2134438;0.495951852
536;24/12/2002;13/12/2003;func_136;cat_3;cat_02;cat_138;cat_2;cat_01;cat_7;cat_5;0.04;1;0.75;0.2537503;0.406398474
536;24/12/2002;24/12/2002;func_263;cat_5;cat_02;cat_138;cat_2;cat_01;cat_7;cat_5;0.32;1;0.67;0.2134438;0.047704281
293;21/04/2005;27/12/2006;func_000;cat_2;cat_11;cat_184;cat_2;cat_01;cat_2;cat_2;0.64;1;0.33;0.2030804;0.666513062
293;28/07/2004;21/04/2005;func_168;cat_2;cat_11;cat_184;cat_2;cat_01;cat_2;cat_2;0.76;1;0.33;0.2180954;0.317896074
293;13/12/2003;17/07/2005;func_177;cat_2;cat_11;cat_184;cat_2;cat_01;cat_2;cat_2;0.64;1;0.33;0.2030804;0.638951866
996;22/12/2001;20/05/2002;func_000;cat_7;cat_02;cat_370;cat_1;cat_01;cat_4;cat_2;0;1;0.75;0.2851072;0.214370948
996;20/05/2002;24/01/2004;func_204;cat_7;cat_02;cat_370;cat_1;cat_01;cat_4;cat_2;0;1;0.75;0.2851072;0.665536986
57;8/05/2004;13/01/2006;func_000;cat_2;cat_04;cat_221;cat_2;cat_01;cat_4;cat_2;0.6;0.5;0.42;0.2163327;0.666513062
57;24/12/2002;8/05/2004;func_189;cat_2;cat_04;cat_221;cat_2;cat_01;cat_4;cat_2;0.6;0.5;0.42;0.2163327;0.562437767
673;4/09/2003;30/08/2005;func_177;cat_2;cat_15;cat_179;cat_2;cat_01;cat_4;cat_3;0.2;0.9;0.33;0.2077654;0.742018372
104;15/12/2003;17/01/2005;func_000;cat_7;cat_02;cat_125;cat_2;cat_01;cat_5;cat_3;0.12;0.8;0.25;0.177102;0.455947128
104;24/12/2002;15/12/2003;func_005;cat_7;cat_02;cat_125;cat_2;cat_01;cat_5;cat_3;0.12;0.8;0.25;0.177102;0.408889349
339;15/07/2005;23/02/2007;func_000;cat_1;cat_01;cat_003;cat_1;cat_01;cat_4;cat_2;0.28;1;0.67;0.2614922;0.644800111
339;31/12/2004;15/07/2005;func_012;cat_1;cat_04;cat_011;cat_1;cat_01;cat_4;cat_2;0.48;1;0.67;0.3527444;0.252006222
339;23/02/2007;7/08/2007;func_055;cat_1;cat_01;cat_003;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.3274235;0.226268128
339;7/08/2007;4/04/2008;func_209;cat_1;cat_01;cat_003;cat_1;cat_01;cat_4;cat_2;0.28;1;0.67;0.2614922;0.2932124
339;5/01/2004;20/05/2004;func_241;cat_1;cat_01;cat_003;cat_1;cat_01;cat_4;cat_2;0.4;1;0.67;0.2993412;0.204643801
339;20/05/2004;31/12/2004;func_243;cat_1;cat_01;cat_003;cat_1;cat_01;cat_4;cat_2;0.36;1;0.67;0.2932288;0.27783899
39;26/07/2004;26/05/2006;func_000;cat_2;cat_07;cat_435;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.33;0.1869092;0.7067876
39;24/12/2002;26/07/2004;func_177;cat_2;cat_07;cat_435;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.33;0.1869092;0.636796941
594;29/12/2001;29/12/2001;func_000;cat_7;cat_04;cat_233;cat_2;cat_01;cat_1;cat_2;0;0.8;0.67;0.2461444;0.029946765
594;29/12/2001;29/12/2001;func_195;cat_7;cat_04;cat_233;cat_2;cat_01;cat_1;cat_2;0;0.8;0.67;0.2461444;0.023712937
766;29/12/2001;22/02/2003;func_000;cat_4;cat_04;cat_157;cat_2;cat_01;cat_5;cat_5;0.4;0.8;0.42;0.2362719;0.478076084
766;22/02/2003;22/02/2003;func_105;cat_4;cat_04;cat_157;cat_2;cat_01;cat_5;cat_5;0.4;0.8;0.42;0.2362719;0.07949559
766;21/08/2004;21/08/2004;func_106;cat_4;cat_04;cat_157;cat_2;cat_01;cat_5;cat_5;0.44;0.8;0.5;0.2517699;0.023712937
960;21/08/2004;17/08/2005;func_010;cat_3;cat_02;cat_147;cat_2;cat_01;cat_7;cat_2;0.16;1;0.42;0.246951;0.415240575
960;25/08/2005;25/08/2005;func_239;cat_3;cat_02;cat_147;cat_2;cat_01;cat_7;cat_2;0.16;1;0.67;0.2506536;0.023712937
1115;24/12/2002;1/03/2004;func_000;cat_4;cat_04;cat_109;cat_1;cat_01;cat_2;cat_2;0.4;1;0.42;0.2416987;0.492369855
1115;24/12/2002;24/12/2002;func_105;cat_4;cat_04;cat_109;cat_1;cat_01;cat_2;cat_2;0.4;1;0.42;0.2416987;0.023712937
932;6/01/2002;22/03/2003;func_000;cat_7;cat_04;cat_081;cat_1;cat_01;cat_1;cat_2;0.36;1;0.5;0.2686222;0.499508191
98;6/01/2002;14/04/2002;func_000;cat_7;cat_02;cat_120;cat_1;cat_01;cat_2;cat_3;0.08;1;0.17;0.1440373;0.178741971
98;14/04/2002;23/06/2003;func_163;cat_7;cat_02;cat_120;cat_1;cat_01;cat_2;cat_3;0.08;1;0.17;0.1440373;0.494081735
573;6/01/2002;16/03/2003;func_000;cat_2;cat_05;cat_457;cat_2;cat_01;cat_4;cat_5;0.12;0.8;0.33;0.1940712;0.493371105
573;16/03/2003;14/11/2004;func_177;cat_2;cat_05;cat_457;cat_2;cat_01;cat_4;cat_5;0.12;0.8;0.33;0.1940712;0.661650111
129;24/06/2003;6/09/2004;func_000;cat_2;cat_06;cat_110;cat_2;cat_01;cat_7;cat_2;0.44;1;0.67;0.2181144;0.499687796
129;24/12/2002;24/06/2003;func_136;cat_3;cat_02;cat_110;cat_2;cat_01;cat_7;cat_2;0.12;1;0.75;0.2486124;0.239731808
129;24/12/2002;24/12/2002;func_239;cat_2;cat_06;cat_110;cat_2;cat_01;cat_7;cat_2;0.44;1;0.67;0.2181144;0.047704281
547;6/09/2004;18/07/2005;func_000;cat_6;cat_04;cat_071;cat_2;cat_01;cat_1;cat_2;0.32;0.8;0.67;0.3090451;0.36552929
547;13/09/2005;13/09/2005;func_027;cat_2;cat_04;cat_071;cat_2;cat_01;cat_1;cat_2;0.08;0.8;0.58;0.327932;0.084952453
547;6/09/2004;13/09/2005;func_209;cat_6;cat_04;cat_071;cat_2;cat_01;cat_1;cat_2;0.32;0.8;0.67;0.3090451;0.426192116
547;6/09/2004;6/09/2004;func_246;cat_2;cat_04;cat_071;cat_2;cat_01;cat_1;cat_2;0.08;0.8;0.58;0.6558641;0.025640114
705;14/01/2002;30/03/2003;func_000;cat_4;cat_09;cat_267;cat_2;cat_01;cat_1;cat_5;0.52;1;0.67;0.3412366;0.499508191
65;14/01/2002;19/05/2002;func_000;cat_7;cat_04;cat_170;cat_2;cat_01;cat_4;cat_3;0;1;0.42;0.1988314;0.196613432
65;19/05/2002;21/01/2004;func_152;cat_7;cat_04;cat_170;cat_2;cat_01;cat_4;cat_3;0;1;0.42;0.1988314;0.664279526
65;21/01/2004;16/07/2004;func_153;cat_7;cat_04;cat_170;cat_2;cat_01;cat_4;cat_3;0.32;1;0.42;0.2650588;0.235614632
23;24/12/2002;8/03/2004;func_000;cat_2;cat_04;cat_095;cat_2;cat_01;cat_2;cat_2;0.44;0.8;0.67;0.2321294;0.499811885
23;24/12/2002;24/12/2002;func_096;cat_2;cat_04;cat_095;cat_2;cat_01;cat_2;cat_2;0.48;0.8;0.67;0.2423667;0.044384169
23;24/12/2002;24/12/2002;func_136;cat_2;cat_04;cat_095;cat_2;cat_01;cat_2;cat_2;0.48;0.8;0.67;0.2423667;0.032429151
23;24/12/2002;24/12/2002;func_239;cat_2;cat_04;cat_095;cat_2;cat_01;cat_2;cat_2;0.44;0.8;0.67;0.2321294;0.047704281
1097;18/06/2003;5/07/2004;func_000;cat_7;cat_04;cat_201;cat_2;cat_01;cat_4;cat_2;0.04;0.8;0.58;0.2496895;0.437562233
1097;5/07/2004;1/02/2006;func_101;cat_7;cat_04;cat_201;cat_2;cat_01;cat_4;cat_2;0.08;0.8;0.58;0.2565542;0.634237516
1097;1/02/2006;28/07/2006;func_212;cat_7;cat_04;cat_201;cat_2;cat_01;cat_4;cat_2;0.32;0.8;0.67;0.3174412;0.235614632
1097;24/12/2002;18/06/2003;func_253;cat_7;cat_04;cat_201;cat_2;cat_01;cat_4;cat_2;0.04;0.8;0.58;0.2496895;0.235614632
33;22/09/2003;5/12/2004;func_000;cat_3;cat_02;cat_160;cat_2;cat_01;cat_3;cat_5;0.48;0.6667;0.42;0.1912974;0.499846395
33;24/12/2002;22/09/2003;func_038;cat_3;cat_02;cat_160;cat_2;cat_01;cat_3;cat_5;0.6;0.6667;0.42;0.2035386;0.321572549
33;24/12/2002;24/12/2002;func_187;cat_3;cat_02;cat_160;cat_2;cat_01;cat_3;cat_5;0.48;0.6667;0.42;0.1912974;0.063900238
883;17/12/2004;11/12/2005;func_000;cat_3;cat_15;cat_059;cat_2;cat_01;cat_4;cat_5;0.12;1;0.33;0.1656608;0.412645925
883;12/05/2003;17/11/2003;func_039;cat_3;cat_15;cat_059;cat_2;cat_01;cat_4;cat_5;0.24;1;0.42;0.1783627;0.245979259
883;17/01/2007;31/08/2007;func_155;cat_3;cat_15;cat_059;cat_2;cat_01;cat_4;cat_5;0.4;1;0.33;0.1952647;0.27831343
883;11/12/2005;17/01/2007;func_166;cat_3;cat_15;cat_059;cat_2;cat_01;cat_4;cat_5;0.12;1;0.33;0.1656608;0.458728652
883;17/11/2003;17/12/2004;func_187;cat_3;cat_15;cat_059;cat_2;cat_01;cat_4;cat_5;0.32;1;0.42;0.1875556;0.452269174
966;16/11/2003;16/11/2003;func_026;cat_7;cat_16;cat_289;cat_2;cat_01;cat_1;cat_2;0;1;0.83;0.3921569;0.03807339
966;16/11/2003;16/11/2003;func_030;cat_4;cat_15;cat_289;cat_2;cat_01;cat_1;cat_2;0;1;0.75;0.372549;0.041067027
966;16/11/2003;16/11/2003;func_203;cat_7;cat_16;cat_289;cat_2;cat_01;cat_1;cat_2;0.08;1;0.83;0.4124464;0.063747699
451;8/07/2003;12/03/2005;func_000;cat_7;cat_04;cat_190;cat_1;cat_01;cat_4;cat_2;0.32;1;0.5;0.2809817;0.664461046
451;24/12/2002;8/07/2003;func_056;cat_7;cat_04;cat_190;cat_1;cat_01;cat_4;cat_2;0.32;1;0.5;0.2809817;0.252006222
455;23/01/2002;23/01/2002;func_000;cat_7;cat_04;cat_260;cat_1;cat_07;cat_2;cat_2;0;1;0.5;0.2111569;0.044163056
455;23/01/2002;23/01/2002;func_234;cat_7;cat_04;cat_260;cat_1;cat_07;cat_2;cat_2;0;1;0.5;0.2111569;0.023712937
652;1/07/2003;18/06/2004;func_025;cat_2;cat_04;cat_168;cat_1;cat_01;cat_4;cat_1;0.12;1;0.67;0.2944895;0.406398474
652;18/06/2004;5/07/2005;func_239;cat_1;cat_04;cat_168;cat_1;cat_01;cat_4;cat_5;0.16;1;0.67;0.3637562;0.437168466
59;20/02/2005;10/09/2006;func_000;cat_4;cat_04;cat_163;cat_2;cat_01;cat_4;cat_2;0.4;0.9;0.75;0.3219523;0.626519556
59;10/09/2006;6/02/2008;func_030;cat_4;cat_04;cat_163;cat_2;cat_01;cat_4;cat_2;0.4;0.9;0.75;0.3219523;0.575556016
